age,ast_per_poss,blk_per_poss,def_rtg,drb_per_poss,fg2_pct,fg2_per_poss,fg2a_per_poss,fg3_pct,fg3_per_poss,fg3a_per_poss,fg_pct,fg_per_poss,fga_per_poss,ft_pct,ft_per_poss,fta_per_poss,g,gs,lg_id,mp,name,off_rtg,orb_per_poss,pf_per_poss,pid,pos,pts_per_poss,season,stl_per_poss,team_id,tov_per_poss,trb_per_poss
22,2.0,2.5,102,7.4,.427,7.6,17.8,.000,0.0,0.1,.424,7.6,18.0,.631,4.5,7.1,67,,ABA,767,Dan Roundfield,98,7.6,9.4,2095,PF,19.7,1975-76,1.8,INA,3.7,15.1
23,1.9,3.6,97,9.2,.466,9.3,20.0,,,,.466,9.3,20.0,.686,4.5,6.5,61,,NBA,1645,Dan Roundfield,,4.9,6.6,2095,PF,23.1,1976-77,1.7,IND,,14.1
24,3.6,2.7,98,9.7,.489,7.7,15.8,,,,.489,7.7,15.8,.727,4.0,5.5,79,,NBA,2423,Dan Roundfield,105,5.0,5.4,2095,PF,19.4,1977-78,1.5,IND,3.6,14.7
25,2.4,3.2,99,9.9,.504,8.5,16.9,,,,.504,8.5,16.9,.714,5.5,7.7,80,,NBA,2539,Dan Roundfield,110,6.0,6.6,2095,PF,22.6,1978-79,1.6,ATL,3.9,16.0
26,3.5,2.6,98,10.2,.500,9.4,18.8,.000,0.0,0.1,.499,9.4,18.9,.710,6.2,8.7,81,,NBA,2588,Dan Roundfield,108,5.5,5.9,2095,PF,25.0,1979-80,1.9,ATL,4.4,15.7
27,3.7,2.7,103,9.1,.528,9.7,18.3,.000,0.0,0.0,.527,9.7,18.3,.721,5.8,8.1,63,,NBA,2128,Dan Roundfield,112,5.2,5.9,2095,PF,25.1,1980-81,1.7,ATL,4.0,14.4
28,3.7,2.1,100,11.2,.467,9.6,20.6,.200,0.0,0.1,.466,9.7,20.7,.760,6.5,8.5,61,58,NBA,2217,Dan Roundfield,106,5.2,4.8,2095,PF,25.8,1981-82,1.5,ATL,4.2,16.4
29,3.9,2.0,100,10.7,.477,9.6,20.1,.185,0.1,0.5,.470,9.7,20.6,.749,5.8,7.8,77,76,NBA,2811,Dan Roundfield,103,4.5,4.1,2095,PF,25.3,1982-83,1.0,ATL,4.2,15.2
30,3.5,1.4,105,9.9,.490,9.7,19.8,.000,0.0,0.2,.485,9.7,20.0,.770,7.2,9.4,73,72,NBA,2610,Dan Roundfield,108,4.0,4.3,2095,PF,26.6,1983-84,1.2,ATL,4.0,13.9
31,3.1,1.7,106,8.5,.469,7.2,15.4,.000,0.0,0.1,.467,7.2,15.5,.781,4.3,5.5,56,43,NBA,1492,Dan Roundfield,105,5.4,4.5,2095,PF,18.7,1984-85,0.8,DET,3.8,13.9
32,3.5,1.1,105,9.0,.492,6.7,13.7,.000,0.0,0.1,.488,6.7,13.8,.754,5.7,7.6,79,21,NBA,2321,Dan Roundfield,106,4.4,4.0,2095,PF,19.1,1985-86,0.8,WSB,3.9,13.4
33,2.8,1.1,108,7.6,.414,6.4,15.4,.200,0.1,0.4,.409,6.4,15.8,.792,4.1,5.2,36,0,NBA,669,Dan Roundfield,98,4.6,5.5,2095,PF,17.0,1986-87,0.8,WSB,3.5,12.2
24,3.8,0.0,103,4.9,.444,6.6,14.8,.182,0.5,2.6,.405,7.1,17.4,.733,5.2,7.1,26,0,NBA,201,Scott Roth,100,1.6,8.7,2092,SF,19.8,1987-88,2.8,UTA,2.6,6.6
25,4.8,0.4,109,3.8,.371,4.9,13.1,.188,0.3,1.4,.353,5.1,14.5,.690,5.2,7.5,63,3,NBA,536,Scott Roth,92,1.7,6.0,2092,SF,15.7,1988-89,2.1,TOT,3.5,5.5
25,4.8,0.7,99,5.4,.333,4.1,12.2,.167,0.7,4.1,.292,4.8,16.3,.727,5.4,7.5,16,0,NBA,72,Scott Roth,78,0.0,9.5,2092,SF,15.7,1988-89,3.4,UTA,4.8,5.4
25,4.8,0.4,110,3.6,.376,5.0,13.2,.200,0.2,1.0,.364,5.2,14.2,.684,5.2,7.5,47,3,NBA,464,Scott Roth,94,2.0,5.5,2092,SF,15.7,1988-89,1.9,SAS,3.3,5.6
26,5.7,0.3,109,3.9,.383,7.0,18.3,.346,0.9,2.6,.379,7.9,20.9,.746,7.5,10.0,71,3,NBA,1061,Scott Roth,98,1.7,7.2,2092,SF,24.1,1989-90,2.5,MIN,4.2,5.6
22,2.3,1.5,108,8.9,.435,4.3,10.0,.000,0.0,0.1,.430,4.3,10.1,.500,0.8,1.6,42,0,NBA,412,Doug Roth,100,5.2,8.2,2091,C,9.5,1989-90,0.9,WSB,1.9,14.1
23,3.5,0.7,108,4.9,.434,5.2,12.0,.250,0.0,0.1,.432,5.2,12.1,.673,2.4,3.6,78,19,NBA,1659,Quinton Ross,101,1.9,5.4,2090,SG,12.9,2004-05,1.7,LAC,1.8,6.8
24,2.7,0.6,105,4.6,.432,4.5,10.4,.000,0.0,0.2,.422,4.5,10.6,.760,2.0,2.6,67,45,NBA,1515,Quinton Ross,96,1.3,5.4,2090,SF,10.9,2005-06,1.8,LAC,1.6,5.9
25,2.7,1.0,106,4.0,.474,5.4,11.5,.200,0.1,0.3,.467,5.5,11.8,.782,2.1,2.7,81,43,NBA,1700,Quinton Ross,110,1.9,5.6,2090,SG,13.2,2006-07,2.2,LAC,1.0,5.9
26,3.0,1.1,111,4.1,.389,4.2,10.9,.429,0.3,0.7,.391,4.5,11.6,.667,1.4,2.1,76,44,NBA,1505,Quinton Ross,96,1.9,4.6,2090,SG,10.8,2007-08,1.5,LAC,1.0,6.0
27,2.1,0.6,112,4.4,.386,3.0,7.8,.375,1.5,4.0,.382,4.5,11.8,.810,1.6,1.9,68,7,NBA,1164,Quinton Ross,98,1.3,5.2,2090,SF,12.1,2008-09,1.5,MEM,1.6,5.8
28,1.1,0.6,111,3.0,.400,3.3,8.3,.190,0.4,1.9,.360,3.7,10.3,.571,0.7,1.3,52,7,NBA,562,Quinton Ross,86,1.6,6.4,2090,SF-SG,8.5,2009-10,1.2,TOT,1.0,4.5
28,1.2,0.7,110,2.8,.465,3.4,7.4,.231,0.5,2.2,.411,4.0,9.7,.625,0.9,1.4,27,7,NBA,301,Quinton Ross,102,1.9,5.9,2090,SF,9.3,2009-10,1.2,DAL,0.5,4.7
28,1.0,0.4,113,3.2,.340,3.2,9.4,.125,0.2,1.6,.309,3.4,11.0,.500,0.6,1.2,25,0,NBA,261,Quinton Ross,71,1.2,7.0,2090,SG,7.6,2009-10,1.2,WAS,1.6,4.4
29,1.5,0.9,114,3.0,.464,3.9,8.5,.000,0.0,0.5,.441,3.9,8.9,.357,0.8,2.1,36,4,NBA,353,Quinton Ross,92,1.5,6.1,2090,SF,8.6,2010-11,0.5,NJN,1.1,4.5
24,0.0,0.0,108,15.3,.000,0.0,15.3,,0.0,0.0,.000,0.0,15.3,,0.0,0.0,2,0,NBA,3,Rob Rose,58,15.3,0.0,2085,SG,0.0,1988-89,0.0,LAC,0.0,30.6
22,11.4,0.6,110,4.7,.495,5.6,11.3,.316,1.1,3.3,.454,6.6,14.6,.739,5.0,6.8,81,37,NBA,1798,Jalen Rose,110,1.7,6.0,2083,SF,19.4,1994-95,1.9,DEN,4.7,6.3
23,12.1,1.0,110,5.2,.520,6.3,12.1,.296,0.8,2.6,.480,7.1,14.7,.690,4.7,6.8,80,37,NBA,2134,Jalen Rose,103,1.1,5.6,2083,SG,19.6,1995-96,1.3,DEN,5.7,6.3
24,7.0,0.8,104,4.3,.495,6.9,13.8,.292,1.0,3.3,.456,7.8,17.1,.750,5.3,7.1,66,6,NBA,1188,Jalen Rose,102,1.2,6.2,2083,SF,21.9,1996-97,2.6,IND,4.9,5.5
25,5.0,0.4,103,5.3,.496,8.5,17.1,.342,0.8,2.3,.478,9.3,19.4,.728,5.3,7.3,82,0,NBA,1706,Jalen Rose,101,0.9,5.5,2083,SF,24.7,1997-98,1.8,IND,4.2,6.2
26,4.2,0.7,104,5.4,.425,8.2,19.3,.262,0.8,2.9,.403,9.0,22.3,.791,5.6,7.1,49,1,NBA,1238,Jalen Rose,98,1.5,5.7,2083,SF,24.3,1998-99,2.2,IND,3.2,6.9
27,5.5,0.8,105,6.0,.486,8.4,17.3,.393,1.3,3.4,.471,9.7,20.7,.827,4.4,5.3,80,80,NBA,2978,Jalen Rose,106,0.7,4.1,2083,SF,25.2,1999-00,1.5,IND,3.3,6.7
28,7.9,0.8,104,5.9,.476,9.3,19.5,.339,1.1,3.2,.457,10.3,22.7,.828,5.2,6.3,72,72,NBA,2943,Jalen Rose,105,0.7,4.2,2083,SF,27.0,2000-01,1.2,IND,3.8,6.5
29,5.9,0.7,107,5.5,.474,9.6,20.2,.362,1.5,4.1,.455,11.0,24.3,.839,4.7,5.6,83,83,NBA,3153,Jalen Rose,103,0.7,4.2,2083,SF,28.3,2001-02,1.3,TOT,3.3,6.2
29,5.3,0.8,106,5.9,.462,9.0,19.5,.356,1.4,3.9,.444,10.4,23.5,.839,4.2,5.0,53,53,NBA,1937,Jalen Rose,103,0.8,4.0,2083,SF,26.5,2001-02,1.2,IND,2.8,6.7
29,6.9,0.7,110,4.8,.491,10.4,21.2,.370,1.6,4.4,.470,12.0,25.6,.839,5.5,6.5,30,30,NBA,1216,Jalen Rose,104,0.6,4.5,2083,SF,31.1,2001-02,1.4,CHI,4.2,5.4
30,6.0,0.4,109,4.3,.416,7.8,18.7,.370,2.0,5.5,.406,9.8,24.2,.854,6.1,7.2,82,82,NBA,3351,Jalen Rose,100,1.0,4.1,2083,SF,27.8,2002-03,1.1,CHI,4.4,5.4
31,7.2,0.5,104,5.1,.419,6.9,16.4,.342,1.5,4.4,.402,8.4,20.8,.810,4.1,5.1,66,64,NBA,2497,Jalen Rose,93,0.7,4.0,2083,PG-SF,22.3,2003-04,1.1,TOT,4.5,5.8
31,5.5,0.4,106,5.6,.356,5.1,14.4,.426,2.3,5.3,.375,7.4,19.7,.765,3.8,5.0,16,14,NBA,529,Jalen Rose,94,0.7,4.4,2083,SF,20.9,2003-04,1.2,CHI,3.6,6.3
31,7.7,0.5,104,4.9,.434,7.4,17.0,.311,1.3,4.2,.410,8.7,21.1,.822,4.2,5.1,50,50,NBA,1968,Jalen Rose,93,0.8,3.9,2083,PG,22.8,2003-04,1.1,TOR,4.8,5.7
32,4.0,0.2,112,4.4,.473,8.0,16.9,.394,2.1,5.2,.455,10.1,22.1,.854,6.4,7.5,81,65,NBA,2710,Jalen Rose,107,0.8,3.6,2083,SF,28.6,2004-05,1.2,TOR,3.4,5.3
33,4.8,0.3,115,4.9,.450,6.1,13.7,.343,1.6,4.6,.423,7.7,18.2,.780,6.6,8.5,72,45,NBA,1983,Jalen Rose,107,0.7,4.2,2083,SF-SG,23.6,2005-06,0.8,TOT,3.1,5.6
33,4.8,0.4,115,4.9,.450,6.4,14.1,.270,1.3,4.9,.404,7.7,19.0,.765,7.1,9.3,46,22,NBA,1236,Jalen Rose,105,0.6,4.3,2083,SF,23.8,2005-06,0.9,TOR,2.8,5.5
33,4.8,0.2,114,4.9,.451,5.8,12.9,.491,2.0,4.0,.460,7.8,16.9,.812,5.8,7.1,26,23,NBA,747,Jalen Rose,112,0.9,3.9,2083,SG,23.4,2005-06,0.7,NYK,3.5,5.8
34,3.3,0.4,110,4.1,.436,3.5,8.0,.447,4.3,9.6,.442,7.8,17.5,.917,2.2,2.4,29,0,NBA,246,Jalen Rose,114,0.6,4.5,2083,SF,22.0,2006-07,1.0,PHO,1.8,4.7
23,2.2,1.9,114,7.9,.494,8.5,17.2,.000,0.0,0.0,.493,8.5,17.3,.602,5.4,9.0,72,68,NBA,2087,Sean Rooks,102,4.5,4.7,2082,C,22.4,1992-93,0.9,DAL,3.7,12.4
24,2.0,1.8,110,7.1,.492,7.8,15.9,.000,0.0,0.0,.491,7.8,15.9,.714,6.1,8.5,47,28,NBA,1255,Sean Rooks,108,3.4,4.4,2082,C,21.7,1993-94,0.9,DAL,3.2,10.5
25,2.1,1.6,113,7.0,.474,6.3,13.3,.000,0.0,0.1,.470,6.3,13.4,.761,6.3,8.3,80,70,NBA,2405,Sean Rooks,107,3.6,4.5,2082,C,19.0,1994-95,0.6,MIN,3.1,10.6
26,2.2,1.9,109,8.1,.514,6.6,12.9,.143,0.0,0.3,.505,6.7,13.2,.668,6.3,9.4,65,7,NBA,1117,Sean Rooks,106,3.8,6.5,2082,C,19.6,1995-96,1.1,TOT,3.7,11.8
26,2.2,1.6,109,8.2,.502,6.3,12.6,.167,0.1,0.3,.493,6.4,12.9,.667,6.0,9.0,49,7,NBA,902,Sean Rooks,109,3.4,6.0,2082,C,18.8,1995-96,1.1,MIN,2.8,11.6
26,2.2,3.5,107,7.5,.561,8.0,14.2,.000,0.0,0.2,.552,8.0,14.4,.674,7.2,10.7,16,0,NBA,215,Sean Rooks,96,5.2,8.7,2082,C,23.2,1995-96,1.0,ATL,7.7,12.7
27,3.0,2.7,103,7.7,.473,6.2,13.2,.000,0.0,0.1,.470,6.2,13.3,.700,6.5,9.3,69,3,NBA,735,Sean Rooks,106,4.0,8.8,2082,C,19.0,1996-97,1.2,LAL,3.7,11.7
22,3.3,1.8,103,9.7,.484,6.3,13.0,.000,0.0,0.2,.477,6.3,13.2,.613,3.9,6.4,54,1,NBA,525,Malik Rose,103,7.2,11.8,2084,PF,16.5,1996-97,2.9,CHH,4.2,16.9
28,2.9,2.8,104,8.7,.455,5.6,12.2,,0.0,0.0,.455,5.6,12.2,.595,5.7,9.5,41,1,NBA,425,Sean Rooks,112,5.6,8.2,2082,C,16.8,1997-98,0.2,LAL,2.3,14.2
29,1.5,1.5,107,6.5,.416,5.3,12.8,.000,0.0,0.3,.405,5.3,13.1,.708,5.7,8.0,36,0,NBA,315,Sean Rooks,99,5.5,10.1,2082,C,16.3,1998-99,0.3,LAL,3.5,12.0
23,2.4,0.9,98,6.3,.436,7.3,16.8,.333,0.1,0.4,.434,7.5,17.2,.639,4.9,7.7,53,0,NBA,429,Malik Rose,90,5.1,10.0,2084,PF,20.0,1997-98,2.7,SAS,5.6,11.4
24,2.6,2.0,90,8.2,.465,8.3,17.8,.000,0.0,0.1,.463,8.3,17.9,.671,8.7,13.0,47,0,NBA,608,Malik Rose,104,8.0,10.7,2084,PF,25.3,1998-99,3.6,SAS,5.0,16.2
25,1.9,2.1,98,8.0,.458,6.9,15.1,.333,0.0,0.1,.457,6.9,15.2,.722,5.6,7.8,74,3,NBA,1341,Malik Rose,101,5.2,9.2,2084,PF,19.6,1999-00,1.4,SAS,3.9,13.2
30,3.4,2.6,104,8.4,.431,6.2,14.3,,0.0,0.0,.431,6.2,14.3,.730,3.3,4.5,71,13,NBA,1001,Sean Rooks,96,4.1,8.5,2082,C,15.6,1999-00,1.5,DAL,3.5,12.5
31,2.7,2.2,104,7.3,.427,5.8,13.5,.500,0.0,0.1,.428,5.8,13.6,.748,3.7,4.9,82,0,NBA,1553,Sean Rooks,100,3.1,6.8,2082,C,15.4,2000-01,1.2,LAC,2.5,10.4
32,1.8,1.5,107,6.7,.418,5.9,14.2,,0.0,0.0,.418,5.9,14.2,.724,1.5,2.1,61,2,NBA,728,Sean Rooks,97,2.3,8.3,2082,C,13.4,2001-02,0.9,LAC,1.5,9.1
26,2.1,1.8,94,9.4,.447,6.9,15.4,.176,0.1,0.7,.435,7.0,16.2,.713,5.0,7.0,57,9,NBA,1219,Malik Rose,99,4.2,6.5,2084,PF,19.2,2000-01,2.6,SAS,3.3,13.5
27,1.9,1.3,97,9.9,.470,9.0,19.2,.083,0.0,0.4,.463,9.1,19.6,.720,5.7,7.9,82,1,NBA,1725,Malik Rose,100,5.3,6.4,2084,PF,23.9,2001-02,2.2,SAS,4.3,15.2
28,3.4,1.1,98,9.9,.459,7.9,17.2,.400,0.1,0.1,.459,8.0,17.4,.791,6.7,8.4,79,13,NBA,1933,Malik Rose,102,4.1,5.7,2084,PF,22.7,2002-03,1.6,SAS,4.7,14.0
33,2.7,1.7,107,6.4,.422,4.9,11.6,.000,0.0,0.0,.421,4.9,11.6,.810,1.8,2.3,70,38,NBA,1344,Sean Rooks,92,2.1,6.8,2082,C,11.6,2002-03,1.3,LAC,2.6,8.4
34,2.6,0.9,107,6.6,.360,4.8,13.5,.000,0.0,0.1,.358,4.8,13.6,.892,3.0,3.3,55,0,NBA,595,Sean Rooks,92,2.2,8.0,2082,C,12.7,2003-04,1.3,TOT,2.0,8.7
29,3.0,1.0,94,9.0,.431,7.4,17.2,.000,0.0,0.1,.428,7.4,17.3,.813,7.8,9.6,67,13,NBA,1256,Malik Rose,101,4.7,7.0,2084,PF,22.7,2003-04,1.5,SAS,4.8,13.7
30,2.1,0.6,103,7.7,.457,7.2,15.6,.100,0.0,0.4,.449,7.2,16.0,.737,5.0,6.8,76,5,NBA,1475,Malik Rose,100,4.7,7.6,2084,PF,19.4,2004-05,1.7,TOT,3.7,12.4
30,2.6,0.6,98,8.3,.471,7.8,16.5,.000,0.0,0.3,.464,7.8,16.7,.697,4.3,6.2,50,1,NBA,862,Malik Rose,103,5.9,7.8,2084,PF,19.9,2004-05,1.9,SAS,3.5,14.2
34,1.8,0.8,103,6.6,.362,5.6,15.6,,0.0,0.0,.362,5.6,15.6,.800,2.0,2.5,35,0,NBA,325,Sean Rooks,82,1.7,8.0,2082,C,13.3,2003-04,1.5,NOH,2.5,8.3
34,3.5,1.0,111,6.5,.357,3.9,11.0,.000,0.0,0.2,.351,3.9,11.2,.955,4.1,4.3,20,0,NBA,270,Sean Rooks,106,2.7,8.0,2082,C,11.9,2003-04,1.0,ORL,1.4,9.2
30,1.6,0.6,109,6.9,.435,6.3,14.5,.167,0.1,0.5,.425,6.4,15.0,.782,5.9,7.5,26,4,NBA,613,Malik Rose,96,2.9,7.3,2084,PF,18.7,2004-05,1.3,NYK,4.0,9.8
31,3.2,0.7,109,8.3,.371,4.9,13.2,1.000,0.0,0.0,.374,5.0,13.3,.781,5.1,6.5,72,35,NBA,1119,Malik Rose,95,4.0,6.9,2084,PF,15.0,2005-06,2.0,NYK,3.8,12.2
32,4.2,0.6,107,8.4,.404,4.7,11.6,.250,0.1,0.5,.398,4.8,12.1,.808,2.7,3.4,65,2,NBA,810,Malik Rose,90,3.1,7.8,2084,PF,12.5,2006-07,1.7,NYK,4.2,11.4
33,3.0,0.7,110,7.6,.370,6.8,18.3,.286,0.2,0.7,.367,7.0,19.1,.725,3.9,5.4,49,3,NBA,494,Malik Rose,85,3.3,8.5,2084,PF,18.1,2007-08,1.7,NYK,4.2,10.9
34,3.9,0.3,110,8.5,.363,4.9,13.4,.000,0.0,0.8,.344,4.9,14.1,.784,4.3,5.5,38,0,NBA,470,Malik Rose,84,1.8,7.8,2084,SF-PF,14.0,2008-09,1.1,TOT,3.9,10.4
34,3.1,0.3,112,8.4,.297,3.4,11.5,.000,0.0,1.2,.268,3.4,12.7,.727,2.5,3.4,18,0,NBA,160,Malik Rose,61,1.2,7.4,2084,PF,9.3,2008-09,0.3,NYK,5.3,9.6
34,4.3,0.3,109,8.6,.391,5.6,14.4,.000,0.0,0.5,.378,5.6,14.9,.800,5.3,6.6,20,0,NBA,310,Malik Rose,96,2.2,7.9,2084,SF,16.5,2008-09,1.5,OKC,3.1,10.8
22,8.9,0.2,111,3.0,.415,5.6,13.4,.333,0.1,0.4,.412,5.7,13.8,.683,2.8,4.1,53,,NBA,726,Lorenzo Romar,100,0.7,4.2,2080,PG,14.3,1980-81,1.8,GSW,3.4,3.7
23,8.5,0.5,109,3.2,.515,7.5,14.6,.200,0.1,0.6,.504,7.6,15.1,.823,3.0,3.6,79,11,NBA,1259,Lorenzo Romar,110,0.5,3.9,2080,PG,18.3,1981-82,2.3,GSW,3.3,3.7
24,9.9,0.1,110,2.5,.475,5.5,11.7,.303,0.2,0.7,.465,5.8,12.4,.743,1.7,2.3,82,64,NBA,2130,Lorenzo Romar,105,0.5,3.1,2080,PG,13.4,1982-83,2.1,GSW,3.1,3.0
25,9.3,0.4,104,3.5,.494,7.6,15.4,.121,0.2,1.6,.459,7.8,17.0,.713,3.2,4.6,68,9,NBA,1022,Lorenzo Romar,107,1.0,3.7,2080,PG,19.0,1983-84,2.7,TOT,3.1,4.5
25,3.1,0.0,115,3.1,.500,6.2,12.4,.000,0.0,3.1,.400,6.2,15.5,.500,6.2,12.4,3,0,NBA,15,Lorenzo Romar,107,0.0,3.1,2080,PG,18.6,1983-84,0.0,GSW,0.0,3.1
25,9.4,0.4,104,3.5,.494,7.6,15.4,.125,0.2,1.6,.460,7.8,17.0,.722,3.2,4.4,65,9,NBA,1007,Lorenzo Romar,107,1.0,3.7,2080,PG,19.0,1983-84,2.7,MIL,3.1,4.5
26,10.9,0.0,107,0.0,.231,2.7,11.8,.000,0.0,2.7,.188,2.7,14.6,1.000,4.6,4.6,9,0,NBA,51,Lorenzo Romar,75,0.0,6.4,2080,PG,10.0,1984-85,3.6,TOT,4.6,0.0
26,6.0,0.0,112,0.0,.143,3.0,21.1,.000,0.0,3.0,.125,3.0,24.1,,0.0,0.0,4,0,NBA,16,Lorenzo Romar,48,0.0,6.0,2080,PG,6.0,1984-85,0.0,MIL,0.0,0.0
26,13.1,0.0,104,0.0,.333,2.6,7.8,.000,0.0,2.6,.250,2.6,10.4,1.000,6.5,6.5,5,0,NBA,35,Lorenzo Romar,86,0.0,6.5,2080,PG,11.8,1984-85,5.2,DET,6.5,0.0
22,2.0,5.6,94,9.7,.487,6.6,13.5,,,,.487,6.6,13.5,.703,2.7,3.8,80,,NBA,1795,Tree Rollins,101,4.6,8.4,2079,C,15.8,1977-78,1.5,ATL,3.1,14.3
23,1.2,6.3,98,9.1,.535,7.3,13.7,,,,.535,7.3,13.7,.631,2.2,3.5,81,,NBA,1900,Tree Rollins,113,5.4,8.1,2079,C,16.8,1978-79,1.1,ATL,2.1,14.5
24,1.7,5.6,96,11.2,.558,6.6,11.8,,0.0,0.0,.558,6.6,11.8,.714,3.6,5.0,82,,NBA,2123,Tree Rollins,121,6.5,7.4,2079,C,16.7,1979-80,1.2,ATL,2.3,17.7
25,1.6,5.4,102,8.5,.555,5.4,9.7,.000,0.0,0.0,.552,5.4,9.7,.807,2.1,2.6,40,,NBA,1044,Tree Rollins,111,4.7,7.0,2079,C,12.9,1980-81,1.3,ATL,2.6,13.2
26,1.5,5.6,98,11.1,.584,5.1,8.7,,0.0,0.0,.584,5.1,8.7,.612,2.0,3.2,79,39,NBA,2018,Tree Rollins,115,4.2,7.1,2079,C,12.1,1981-82,0.9,ATL,2.0,15.3
27,1.5,6.7,97,10.5,.511,5.1,10.0,.000,0.0,0.0,.510,5.1,10.0,.726,1.9,2.6,80,80,NBA,2472,Tree Rollins,109,4.1,5.8,2079,C,12.2,1982-83,1.0,ATL,1.9,14.6
28,1.3,5.9,103,8.4,.518,5.9,11.3,,0.0,0.0,.518,5.9,11.3,.621,2.5,4.1,77,76,NBA,2351,Tree Rollins,108,4.3,6.4,2079,C,14.3,1983-84,0.7,ATL,2.2,12.7
29,1.4,4.6,103,9.0,.549,5.1,9.3,,0.0,0.0,.549,5.1,9.3,.720,1.8,2.6,70,60,NBA,1750,Tree Rollins,109,3.1,5.9,2079,C,12.1,1984-85,1.0,ATL,2.2,12.1
30,1.1,4.5,102,8.8,.500,4.7,9.3,.000,0.0,0.0,.499,4.7,9.4,.767,1.9,2.4,74,61,NBA,1781,Tree Rollins,103,3.5,6.4,2079,C,11.2,1985-86,1.0,ATL,2.5,12.3
31,0.6,3.9,102,9.3,.546,4.8,8.7,,0.0,0.0,.546,4.8,8.7,.724,1.8,2.4,75,58,NBA,1764,Tree Rollins,116,4.3,6.7,2079,C,11.3,1986-87,1.2,ATL,1.7,13.6
32,0.6,3.7,105,8.9,.512,3.8,7.3,,0.0,0.0,.512,3.8,7.3,.875,2.0,2.3,76,59,NBA,1765,Tree Rollins,117,4.0,6.5,2079,C,9.5,1987-88,0.9,ATL,1.4,13.0
33,1.6,3.2,102,8.5,.453,5.2,11.5,.000,0.0,0.1,.449,5.2,11.6,.632,1.0,1.6,60,2,NBA,583,Tree Rollins,98,3.2,7.5,2079,C,11.4,1988-89,0.9,CLE,1.8,11.7
34,1.8,4.0,105,7.1,.460,4.3,9.3,.000,0.0,0.1,.456,4.3,9.4,.688,0.8,1.2,48,19,NBA,674,Tree Rollins,95,4.3,6.2,2079,C,9.4,1989-90,1.0,CLE,2.6,11.5
35,1.0,5.2,101,7.5,.424,3.6,8.5,,0.0,0.0,.424,3.6,8.5,.571,2.1,3.6,37,0,NBA,202,Tree Rollins,81,3.4,9.0,2079,C,9.3,1990-91,0.5,DET,3.9,10.9
36,1.1,4.5,106,8.0,.535,3.3,6.2,,0.0,0.0,.535,3.3,6.2,.867,1.9,2.2,59,5,NBA,697,Tree Rollins,123,4.4,6.2,2079,C,8.5,1991-92,1.0,HOU,1.3,12.4
37,2.1,3.1,102,9.9,.282,2.3,8.0,.000,0.0,0.4,.268,2.3,8.4,.750,1.9,2.5,42,0,NBA,247,Tree Rollins,81,2.5,8.9,2079,C,6.4,1992-93,1.2,HOU,1.9,12.4
38,1.2,4.6,104,8.3,.547,3.8,7.0,,0.0,0.0,.547,3.8,7.0,.600,2.4,3.9,45,1,NBA,384,Tree Rollins,116,4.3,7.2,2079,C,10.0,1993-94,0.9,ORL,1.7,12.6
39,1.0,3.8,107,6.8,.476,2.1,4.4,,0.0,0.0,.476,2.1,4.4,.677,2.2,3.3,51,3,NBA,478,Tree Rollins,99,3.3,6.7,2079,C,6.4,1994-95,0.7,ORL,2.4,10.0
22,3.6,1.7,103,4.8,.450,7.2,16.1,.380,1.2,3.3,.439,8.5,19.4,.672,4.5,6.7,79,14,NBA,1406,Rodney Rogers,97,3.2,6.9,2072,SF,22.7,1993-94,2.2,DEN,4.7,8.0
23,3.9,1.1,107,6.2,.523,8.0,15.2,.338,1.2,3.6,.488,9.2,18.8,.651,4.4,6.7,80,77,NBA,2142,Rodney Rogers,105,3.2,6.9,2072,PF,24.0,1994-95,2.3,DEN,4.2,9.4
24,4.4,0.9,111,4.6,.527,6.8,12.9,.320,1.3,4.0,.477,8.1,16.9,.628,3.0,4.8,67,51,NBA,1950,Rodney Rogers,104,3.0,5.7,2072,SF,20.5,1995-96,2.0,LAC,3.8,7.6
25,4.7,1.3,108,5.8,.487,7.3,14.9,.361,1.4,3.8,.462,8.6,18.7,.663,4.0,6.1,81,62,NBA,2480,Rodney Rogers,100,2.9,5.8,2072,SF,22.7,1996-97,1.9,LAC,4.7,8.7
26,4.2,0.8,111,5.6,.490,7.4,15.0,.340,1.5,4.4,.456,8.9,19.4,.686,4.7,6.8,76,70,NBA,2499,Rodney Rogers,104,3.2,5.0,2072,SF,23.9,1997-98,1.9,LAC,4.0,8.8
27,4.3,1.2,108,6.3,.483,6.3,13.0,.286,1.0,3.5,.441,7.3,16.5,.673,3.8,5.6,47,7,NBA,968,Rodney Rogers,102,3.6,7.8,2072,SF,19.3,1998-99,2.6,LAC,3.7,9.9
28,3.8,1.0,99,6.9,.506,7.0,13.8,.439,2.6,5.9,.486,9.6,19.7,.639,3.6,5.6,82,7,NBA,2286,Rodney Rogers,107,3.1,6.5,2072,PF,25.2,1999-00,2.1,PHO,3.6,10.0
29,4.3,1.1,98,6.3,.467,7.6,16.2,.296,1.3,4.5,.430,8.9,20.7,.761,4.4,5.8,82,3,NBA,2183,Rodney Rogers,98,2.2,6.4,2072,SF,23.6,2000-01,2.3,PHO,3.7,8.5
30,3.1,0.8,104,6.1,.514,7.5,14.5,.374,2.4,6.5,.471,9.9,21.0,.785,3.3,4.1,77,8,NBA,1880,Rodney Rogers,109,3.6,6.3,2072,SF,25.5,2001-02,1.8,TOT,3.0,9.7
